Title,Steam_id,has_achievements,completed_achievements,total_achievements,English_rating,Date_published,Total_number_of_reviews,Publisher,keys,count_main,time_main,count_complete,time_complete,Genres
assault android cactus,250110,Y,0,29,Very Positive,2015-09-23,1319,Witch Beam,19.0,90,213,7,1790,Local Co-Op
assault android cactus,250110,Y,0,29,Very Positive,2015-09-23,1319,Witch Beam,19.0,90,213,7,1790,Local Multiplayer
assault android cactus,250110,Y,0,29,Very Positive,2015-09-23,1319,Witch Beam,19.0,90,213,7,1790,Fast-Paced
assault android cactus,250110,Y,0,29,Very Positive,2015-09-23,1319,Witch Beam,19.0,90,213,7,1790,Multiplayer
autonauts,979120,Y,1,26,Very Positive,2019-10-17,3578,Curve Games,20.0,7,6002,8,10463,Automation
autonauts,979120,Y,1,26,Very Positive,2019-10-17,3578,Curve Games,20.0,7,6002,8,10463,Programming
autonauts,979120,Y,1,26,Very Positive,2019-10-17,3578,Curve Games,20.0,7,6002,8,10463,Simulation
autonauts,979120,Y,1,26,Very Positive,2019-10-17,3578,Curve Games,20.0,7,6002,8,10463,Indie
autonauts,979120,Y,1,26,Very Positive,2019-10-17,3578,Curve Games,20.0,7,6002,8,10463,Casual
autonauts,979120,Y,1,26,Very Positive,2019-10-17,3578,Curve Games,20.0,7,6002,8,10463,Base Building
autonauts,979120,Y,1,26,Very Positive,2019-10-17,3578,Curve Games,20.0,7,6002,8,10463,Colony Sim
autonauts,979120,Y,1,26,Very Positive,2019-10-17,3578,Curve Games,20.0,7,6002,8,10463,Crafting
autonauts,979120,Y,1,26,Very Positive,2019-10-17,3578,Curve Games,20.0,7,6002,8,10463,Cute
autonauts,979120,Y,1,26,Very Positive,2019-10-17,3578,Curve Games,20.0,7,6002,8,10463,Sandbox
autonauts,979120,Y,1,26,Very Positive,2019-10-17,3578,Curve Games,20.0,7,6002,8,10463,Resource Management
autonauts,979120,Y,1,26,Very Positive,2019-10-17,3578,Curve Games,20.0,7,6002,8,10463,Building
autonauts,979120,Y,1,26,Very Positive,2019-10-17,3578,Curve Games,20.0,7,6002,8,10463,Farming Sim
autonauts,979120,Y,1,26,Very Positive,2019-10-17,3578,Curve Games,20.0,7,6002,8,10463,Management
autonauts,979120,Y,1,26,Very Positive,2019-10-17,3578,Curve Games,20.0,7,6002,8,10463,Agriculture
autonauts,979120,Y,1,26,Very Positive,2019-10-17,3578,Curve Games,20.0,7,6002,8,10463,Relaxing
autonauts,979120,Y,1,26,Very Positive,2019-10-17,3578,Curve Games,20.0,7,6002,8,10463,Strategy
autonauts,979120,Y,1,26,Very Positive,2019-10-17,3578,Curve Games,20.0,7,6002,8,10463,Robots
autonauts,979120,Y,1,26,Very Positive,2019-10-17,3578,Curve Games,20.0,7,6002,8,10463,Singleplayer
autonauts,979120,Y,1,26,Very Positive,2019-10-17,3578,Curve Games,20.0,7,6002,8,10463,City Builder
banana hell mountain of madness,2068520,N,,,Positive,2024-05-02,20,Petriheart,,,,,,Precision Platformer
banana hell mountain of madness,2068520,N,,,Positive,2024-05-02,20,Petriheart,,,,,,Funny
banana hell mountain of madness,2068520,N,,,Positive,2024-05-02,20,Petriheart,,,,,,Platformer
banana hell mountain of madness,2068520,N,,,Positive,2024-05-02,20,Petriheart,,,,,,2D Platformer
banana hell mountain of madness,2068520,N,,,Positive,2024-05-02,20,Petriheart,,,,,,Casual
banana hell mountain of madness,2068520,N,,,Positive,2024-05-02,20,Petriheart,,,,,,2D
banana hell mountain of madness,2068520,N,,,Positive,2024-05-02,20,Petriheart,,,,,,Strategy
banana hell mountain of madness,2068520,N,,,Positive,2024-05-02,20,Petriheart,,,,,,Surreal
banana hell mountain of madness,2068520,N,,,Positive,2024-05-02,20,Petriheart,,,,,,Side Scroller
banana hell mountain of madness,2068520,N,,,Positive,2024-05-02,20,Petriheart,,,,,,Colorful
banana hell mountain of madness,2068520,N,,,Positive,2024-05-02,20,Petriheart,,,,,,Hand-drawn
banana hell mountain of madness,2068520,N,,,Positive,2024-05-02,20,Petriheart,,,,,,Stylized
banana hell mountain of madness,2068520,N,,,Positive,2024-05-02,20,Petriheart,,,,,,Atmospheric
banana hell mountain of madness,2068520,N,,,Positive,2024-05-02,20,Petriheart,,,,,,Emotional
banana hell mountain of madness,2068520,N,,,Positive,2024-05-02,20,Petriheart,,,,,,Dystopian
banana hell mountain of madness,2068520,N,,,Positive,2024-05-02,20,Petriheart,,,,,,Dark Fantasy
banana hell mountain of madness,2068520,N,,,Positive,2024-05-02,20,Petriheart,,,,,,Lovecraftian
banana hell mountain of madness,2068520,N,,,Positive,2024-05-02,20,Petriheart,,,,,,Psychedelic
banana hell mountain of madness,2068520,N,,,Positive,2024-05-02,20,Petriheart,,,,,,Psychological
banana hell mountain of madness,2068520,N,,,Positive,2024-05-02,20,Petriheart,,,,,,Dark
the bard's tale iv director's cut,1091980,Y,0,59,Mostly Positive,2019-08-27,690,inXile Entertainment,209.0,6,2618,12,4745,RPG
the bard's tale iv director's cut,1091980,Y,0,59,Mostly Positive,2019-08-27,690,inXile Entertainment,209.0,6,2618,12,4745,Turn-Based
the bard's tale iv director's cut,1091980,Y,0,59,Mostly Positive,2019-08-27,690,inXile Entertainment,209.0,6,2618,12,4745,Dungeon Crawler
the bard's tale iv director's cut,1091980,Y,0,59,Mostly Positive,2019-08-27,690,inXile Entertainment,209.0,6,2618,12,4745,Party-Based RPG
the bard's tale iv director's cut,1091980,Y,0,59,Mostly Positive,2019-08-27,690,inXile Entertainment,209.0,6,2618,12,4745,First-Person
the bard's tale iv director's cut,1091980,Y,0,59,Mostly Positive,2019-08-27,690,inXile Entertainment,209.0,6,2618,12,4745,Puzzle
the bard's tale iv director's cut,1091980,Y,0,59,Mostly Positive,2019-08-27,690,inXile Entertainment,209.0,6,2618,12,4745,Fantasy
the bard's tale iv director's cut,1091980,Y,0,59,Mostly Positive,2019-08-27,690,inXile Entertainment,209.0,6,2618,12,4745,CRPG
the bard's tale iv director's cut,1091980,Y,0,59,Mostly Positive,2019-08-27,690,inXile Entertainment,209.0,6,2618,12,4745,Singleplayer
the bard's tale iv director's cut,1091980,Y,0,59,Mostly Positive,2019-08-27,690,inXile Entertainment,209.0,6,2618,12,4745,Turn-Based Combat
the bard's tale iv director's cut,1091980,Y,0,59,Mostly Positive,2019-08-27,690,inXile Entertainment,209.0,6,2618,12,4745,Character Customization
the bard's tale iv director's cut,1091980,Y,0,59,Mostly Positive,2019-08-27,690,inXile Entertainment,209.0,6,2618,12,4745,Adventure
the bard's tale trilogy,843260,Y,0,47,Overwhelmingly Positive,2018-08-14,1207,inXile Entertainment,210.0,3,1733,7,6139,RPG
the bard's tale trilogy,843260,Y,0,47,Overwhelmingly Positive,2018-08-14,1207,inXile Entertainment,210.0,3,1733,7,6139,Dungeon Crawler
the bard's tale trilogy,843260,Y,0,47,Overwhelmingly Positive,2018-08-14,1207,inXile Entertainment,210.0,3,1733,7,6139,Classic
the bard's tale trilogy,843260,Y,0,47,Overwhelmingly Positive,2018-08-14,1207,inXile Entertainment,210.0,3,1733,7,6139,Grid-Based Movement
the bard's tale trilogy,843260,Y,0,47,Overwhelmingly Positive,2018-08-14,1207,inXile Entertainment,210.0,3,1733,7,6139,Fantasy
the bard's tale trilogy,843260,Y,0,47,Overwhelmingly Positive,2018-08-14,1207,inXile Entertainment,210.0,3,1733,7,6139,First-Person
the bard's tale trilogy,843260,Y,0,47,Overwhelmingly Positive,2018-08-14,1207,inXile Entertainment,210.0,3,1733,7,6139,Old School
the bard's tale trilogy,843260,Y,0,47,Overwhelmingly Positive,2018-08-14,1207,inXile Entertainment,210.0,3,1733,7,6139,Singleplayer
the bard's tale trilogy,843260,Y,0,47,Overwhelmingly Positive,2018-08-14,1207,inXile Entertainment,210.0,3,1733,7,6139,Party-Based RPG
the bard's tale trilogy,843260,Y,0,47,Overwhelmingly Positive,2018-08-14,1207,inXile Entertainment,210.0,3,1733,7,6139,Remake
the bard's tale trilogy,843260,Y,0,47,Overwhelmingly Positive,2018-08-14,1207,inXile Entertainment,210.0,3,1733,7,6139,Retro
the bard's tale trilogy,843260,Y,0,47,Overwhelmingly Positive,2018-08-14,1207,inXile Entertainment,210.0,3,1733,7,6139,Turn-Based
the bard's tale trilogy,843260,Y,0,47,Overwhelmingly Positive,2018-08-14,1207,inXile Entertainment,210.0,3,1733,7,6139,CRPG
the bard's tale trilogy,843260,Y,0,47,Overwhelmingly Positive,2018-08-14,1207,inXile Entertainment,210.0,3,1733,7,6139,2D
the bard's tale trilogy,843260,Y,0,47,Overwhelmingly Positive,2018-08-14,1207,inXile Entertainment,210.0,3,1733,7,6139,Turn-Based Combat
batman arkham origins,209000,Y,0,60,Very Positive,2013-10-24,44821,Warner Bros. Interactive Entertainment,21.0,1300,769,221,2601,Action
batman arkham origins,209000,Y,0,60,Very Positive,2013-10-24,44821,Warner Bros. Interactive Entertainment,21.0,1300,769,221,2601,Open World
batman arkham origins,209000,Y,0,60,Very Positive,2013-10-24,44821,Warner Bros. Interactive Entertainment,21.0,1300,769,221,2601,Superhero
batman arkham origins,209000,Y,0,60,Very Positive,2013-10-24,44821,Warner Bros. Interactive Entertainment,21.0,1300,769,221,2601,Adventure
batman arkham origins,209000,Y,0,60,Very Positive,2013-10-24,44821,Warner Bros. Interactive Entertainment,21.0,1300,769,221,2601,Stealth
batman arkham origins,209000,Y,0,60,Very Positive,2013-10-24,44821,Warner Bros. Interactive Entertainment,21.0,1300,769,221,2601,Third Person
batman arkham origins,209000,Y,0,60,Very Positive,2013-10-24,44821,Warner Bros. Interactive Entertainment,21.0,1300,769,221,2601,Singleplayer
batman arkham origins,209000,Y,0,60,Very Positive,2013-10-24,44821,Warner Bros. Interactive Entertainment,21.0,1300,769,221,2601,Multiplayer
batman arkham origins,209000,Y,0,60,Very Positive,2013-10-24,44821,Warner Bros. Interactive Entertainment,21.0,1300,769,221,2601,Fighting
batman arkham origins,209000,Y,0,60,Very Positive,2013-10-24,44821,Warner Bros. Interactive Entertainment,21.0,1300,769,221,2601,Beat 'em up
batman arkham origins,209000,Y,0,60,Very Positive,2013-10-24,44821,Warner Bros. Interactive Entertainment,21.0,1300,769,221,2601,Comic Book
batman arkham origins,209000,Y,0,60,Very Positive,2013-10-24,44821,Warner Bros. Interactive Entertainment,21.0,1300,769,221,2601,Detective
batman arkham origins,209000,Y,0,60,Very Positive,2013-10-24,44821,Warner Bros. Interactive Entertainment,21.0,1300,769,221,2601,Story Rich
batman arkham origins,209000,Y,0,60,Very Positive,2013-10-24,44821,Warner Bros. Interactive Entertainment,21.0,1300,769,221,2601,Atmospheric
batman arkham origins,209000,Y,0,60,Very Positive,2013-10-24,44821,Warner Bros. Interactive Entertainment,21.0,1300,769,221,2601,Action-Adventure
batman arkham origins,209000,Y,0,60,Very Positive,2013-10-24,44821,Warner Bros. Interactive Entertainment,21.0,1300,769,221,2601,Controller
batman arkham origins,209000,Y,0,60,Very Positive,2013-10-24,44821,Warner Bros. Interactive Entertainment,21.0,1300,769,221,2601,Sandbox
batman arkham origins,209000,Y,0,60,Very Positive,2013-10-24,44821,Warner Bros. Interactive Entertainment,21.0,1300,769,221,2601,Third-Person Shooter
batman arkham origins,209000,Y,0,60,Very Positive,2013-10-24,44821,Warner Bros. Interactive Entertainment,21.0,1300,769,221,2601,RPG
batman arkham origins,209000,Y,0,60,Very Positive,2013-10-24,44821,Warner Bros. Interactive Entertainment,21.0,1300,769,221,2601,Co-op
battle of frigates,711320,Y,0,51,Mixed,2017-09-21,58,Conglomerate 5,,,,,,Casual
battle of frigates,711320,Y,0,51,Mixed,2017-09-21,58,Conglomerate 5,,,,,,Indie
battle of frigates,711320,Y,0,51,Mixed,2017-09-21,58,Conglomerate 5,,,,,,Action
battle of frigates,711320,Y,0,51,Mixed,2017-09-21,58,Conglomerate 5,,,,,,Adventure
battle of frigates,711320,Y,0,51,Mixed,2017-09-21,58,Conglomerate 5,,,,,,Simulation
battle of frigates,711320,Y,0,51,Mixed,2017-09-21,58,Conglomerate 5,,,,,,Pirates
battle of frigates,711320,Y,0,51,Mixed,2017-09-21,58,Conglomerate 5,,,,,,2D
battle of frigates,711320,Y,0,51,Mixed,2017-09-21,58,Conglomerate 5,,,,,,Old School
battle of frigates,711320,Y,0,51,Mixed,2017-09-21,58,Conglomerate 5,,,,,,Retro
battle of frigates,711320,Y,0,51,Mixed,2017-09-21,58,Conglomerate 5,,,,,,Top-Down Shooter
battle of frigates,711320,Y,0,51,Mixed,2017-09-21,58,Conglomerate 5,,,,,,Top-Down
battle of frigates,711320,Y,0,51,Mixed,2017-09-21,58,Conglomerate 5,,,,,,Shooter
battlefield v,1238810,Y,0,21,Mostly Positive,2018-11-09,234797,Electronic Arts,22.0,583,390,40,2362,FPS
battlefield v,1238810,Y,0,21,Mostly Positive,2018-11-09,234797,Electronic Arts,22.0,583,390,40,2362,Multiplayer
battlefield v,1238810,Y,0,21,Mostly Positive,2018-11-09,234797,Electronic Arts,22.0,583,390,40,2362,Singleplayer
battlefield v,1238810,Y,0,21,Mostly Positive,2018-11-09,234797,Electronic Arts,22.0,583,390,40,2362,World War II
battlefield v,1238810,Y,0,21,Mostly Positive,2018-11-09,234797,Electronic Arts,22.0,583,390,40,2362,Shooter
battlefield v,1238810,Y,0,21,Mostly Positive,2018-11-09,234797,Electronic Arts,22.0,583,390,40,2362,War
battlefield v,1238810,Y,0,21,Mostly Positive,2018-11-09,234797,Electronic Arts,22.0,583,390,40,2362,Military
battlefield v,1238810,Y,0,21,Mostly Positive,2018-11-09,234797,Electronic Arts,22.0,583,390,40,2362,First-Person
battlefield v,1238810,Y,0,21,Mostly Positive,2018-11-09,234797,Electronic Arts,22.0,583,390,40,2362,Massively Multiplayer
battlefield v,1238810,Y,0,21,Mostly Positive,2018-11-09,234797,Electronic Arts,22.0,583,390,40,2362,PvP
battlefield v,1238810,Y,0,21,Mostly Positive,2018-11-09,234797,Electronic Arts,22.0,583,390,40,2362,Combat
battlefield v,1238810,Y,0,21,Mostly Positive,2018-11-09,234797,Electronic Arts,22.0,583,390,40,2362,Open World
battlefield v,1238810,Y,0,21,Mostly Positive,2018-11-09,234797,Electronic Arts,22.0,583,390,40,2362,Historical
battlefield v,1238810,Y,0,21,Mostly Positive,2018-11-09,234797,Electronic Arts,22.0,583,390,40,2362,Action
battlefield v,1238810,Y,0,21,Mostly Positive,2018-11-09,234797,Electronic Arts,22.0,583,390,40,2362,Destruction
battlefield v,1238810,Y,0,21,Mostly Positive,2018-11-09,234797,Electronic Arts,22.0,583,390,40,2362,Battle Royale
battlefield v,1238810,Y,0,21,Mostly Positive,2018-11-09,234797,Electronic Arts,22.0,583,390,40,2362,Atmospheric
battlefield v,1238810,Y,0,21,Mostly Positive,2018-11-09,234797,Electronic Arts,22.0,583,390,40,2362,Violent
battlefield v,1238810,Y,0,21,Mostly Positive,2018-11-09,234797,Electronic Arts,22.0,583,390,40,2362,Sexual Content
